date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25,station,wind_dir_sin,wind_dir_cos,month_sin,month_cos
2021-04-15,24.8,28.5,2.1,5.6,1008.7,81,15.0,05T,-0.46947156278589086,-0.8829475928589269,0.8660254037844387,-0.4999999999999998
2021-04-16,24.9,29.2,1.9,9.7,1008.3,78,14.0,05T,-0.17364817766693047,-0.984807753012208,0.8660254037844387,-0.4999999999999998
2021-04-17,24.4,28.3,5.1,5.9,1009.9,81,16.0,05T,0.0348994967025007,-0.9993908270190958,0.8660254037844387,-0.4999999999999998
2021-04-18,24.6,28.7,2.1,6.7,1009.6,79,11.0,05T,-0.4226182617406993,-0.90630778703665,0.8660254037844387,-0.4999999999999998
2021-04-19,23.8,28.1,12.7,6.8,1008.1,79,8.0,05T,0.01745240643728344,-0.9998476951563913,0.8660254037844387,-0.4999999999999998
2021-04-20,24.2,28.5,7.2,7.2,1007.7,78,9.0,05T,0.22495105434386478,-0.9743700647852352,0.8660254037844387,-0.4999999999999998
2021-04-21,25.2,29.0,4.3,5.7,1007.9,80,11.0,05T,-0.22495105434386498,-0.9743700647852352,0.8660254037844387,-0.4999999999999998
2021-04-22,25.1,29.4,2.2,7.3,1007.4,79,15.0,05T,-0.7547095802227717,-0.6560590289905077,0.8660254037844387,-0.4999999999999998
2021-04-23,24.7,30.0,0.5,9.1,1006.4,74,19.0,05T,-0.45399049973954625,-0.8910065241883681,0.8660254037844387,-0.4999999999999998
2021-04-24,24.6,29.5,3.9,8.8,1006.4,76,20.0,05T,-0.06975647374412483,-0.9975640502598243,0.8660254037844387,-0.4999999999999998
2021-04-25,24.8,29.4,1.2,7.2,1007.3,77,19.0,05T,0.10452846326765373,-0.9945218953682733,0.8660254037844387,-0.4999999999999998
2021-04-26,25.1,28.9,9.8,5.3,1007.4,81,19.0,05T,-0.4226182617406993,-0.90630778703665,0.8660254037844387,-0.4999999999999998
2021-04-27,24.7,27.6,11.4,4.7,1008.9,85,16.0,05T,0.9902680687415704,-0.13917310096006535,0.8660254037844387,-0.4999999999999998
2021-04-28,24.6,27.2,6.5,6.9,1010.2,86,23.0,05T,0.9986295347545738,-0.05233595624294362,0.8660254037844387,-0.4999999999999998
2021-04-29,24.2,26.5,18.6,6.2,1010.3,88,13.0,05T,0.766044443118978,-0.6427876096865394,0.8660254037844387,-0.4999999999999998
2021-04-30,24.5,26.9,9.0,5.4,1009.8,87,16.0,05T,0.8571673007021123,-0.5150380749100543,0.8660254037844387,-0.4999999999999998
2021-05-01,24.7,27.3,2.7,5.5,1010.1,86,12.0,05T,0.39073112848927416,-0.9205048534524402,0.49999999999999994,-0.8660254037844387
2021-05-02,24.6,28.0,9.0,3.7,1009.6,83,21.0,05T,0.777145961456971,-0.6293203910498373,0.49999999999999994,-0.8660254037844387
2021-05-03,25.2,29.0,3.0,3.0,1007.8,81,20.0,05T,-0.7660444431189779,-0.6427876096865395,0.49999999999999994,-0.8660254037844387
2021-05-04,25.5,29.3,13.3,5.4,1007.3,81,23.0,05T,-0.4067366430757998,-0.9135454576426011,0.49999999999999994,-0.8660254037844387
2021-05-05,25.1,29.5,0.1,4.6,1007.2,79,25.0,05T,0.3090169943749475,-0.9510565162951535,0.49999999999999994,-0.8660254037844387
2021-05-06,24.4,26.9,12.3,6.1,1010.6,86,18.0,05T,0.9271838545667874,0.37460659341591196,0.49999999999999994,-0.8660254037844387
2021-05-07,24.4,27.7,1.4,7.4,1010.1,83,13.0,05T,0.1908089953765448,0.981627183447664,0.49999999999999994,-0.8660254037844387
2021-05-08,25.4,28.2,10.1,4.2,1008.8,86,24.0,05T,-0.8910065241883678,-0.4539904997395469,0.49999999999999994,-0.8660254037844387
2021-05-09,25.1,28.5,0.6,5.5,1007.9,82,18.0,05T,-0.9335804264972016,-0.3583679495453007,0.49999999999999994,-0.8660254037844387
2021-05-10,25.0,29.6,0.1,9.5,1007.1,77,13.0,05T,-0.30901699437494773,-0.9510565162951535,0.49999999999999994,-0.8660254037844387
2021-05-11,25.1,30.1,0.3,9.8,1006.5,75,12.0,05T,-0.30901699437494773,-0.9510565162951535,0.49999999999999994,-0.8660254037844387
2021-05-12,25.4,30.4,0.3,10.3,1005.8,75,8.0,05T,-0.13917310096006552,-0.9902680687415703,0.49999999999999994,-0.8660254037844387
2021-05-13,24.3,30.5,0.1,10.7,1005.2,71,7.0,05T,-0.15643446504023073,-0.9876883405951378,0.49999999999999994,-0.8660254037844387
2021-05-14,24.4,30.9,0.0,11.0,1005.2,70,7.0,05T,-0.08715574274765794,-0.9961946980917455,0.49999999999999994,-0.8660254037844387
2021-05-15,25.4,30.6,3.4,10.7,1006.0,74,8.0,05T,0.08715574274765864,-0.9961946980917455,0.49999999999999994,-0.8660254037844387
2021-05-16,25.2,30.3,2.5,10.3,1006.6,75,6.0,05T,0.08715574274765864,-0.9961946980917455,0.49999999999999994,-0.8660254037844387
2021-05-17,25.0,30.8,1.9,8.9,1006.6,72,10.0,05T,-0.052335956242943564,-0.9986295347545738,0.49999999999999994,-0.8660254037844387
2021-05-18,25.2,30.4,1.0,12.2,1007.1,74,5.0,05T,0.05233595624294381,-0.9986295347545738,0.49999999999999994,-0.8660254037844387
2021-05-19,25.4,29.7,8.7,8.1,1006.5,79,11.0,05T,-0.25881904510252035,-0.9659258262890684,0.49999999999999994,-0.8660254037844387
2021-05-20,25.6,29.8,1.8,8.0,1006.5,79,8.0,05T,0.13917310096006574,-0.9902680687415703,0.49999999999999994,-0.8660254037844387
2021-05-21,24.7,30.4,1.9,10.7,1006.3,72,6.0,05T,-0.601815023152048,-0.798635510047293,0.49999999999999994,-0.8660254037844387
2021-05-22,23.7,30.3,3.4,11.5,1005.5,69,8.0,05T,-0.7986355100472928,-0.6018150231520483,0.49999999999999994,-0.8660254037844387
2021-05-23,23.5,30.8,0.6,13.3,1005.5,66,8.0,05T,-0.743144825477394,-0.6691306063588585,0.49999999999999994,-0.8660254037844387
2021-05-24,23.6,30.7,0.2,11.4,1006.2,67,8.0,05T,-0.601815023152048,-0.798635510047293,0.49999999999999994,-0.8660254037844387
2021-05-25,23.8,30.1,0.9,10.9,1006.3,70,8.0,05T,-0.8090169943749473,-0.5877852522924732,0.49999999999999994,-0.8660254037844387
2021-05-26,23.5,29.9,0.3,9.2,1006.1,69,13.0,05T,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387
2021-05-27,24.2,29.6,9.2,9.4,1006.0,74,13.0,05T,-0.5000000000000001,-0.8660254037844386,0.49999999999999994,-0.8660254037844387
2021-05-28,24.9,27.7,28.4,8.7,1007.8,86,9.0,05T,0.48480962024633717,-0.8746197071393957,0.49999999999999994,-0.8660254037844387
2021-05-29,24.7,29.0,5.6,13.7,1007.6,79,7.0,05T,-0.12186934340514774,-0.992546151641322,0.49999999999999994,-0.8660254037844387
2021-05-30,24.2,29.8,0.3,15.6,1006.7,73,4.0,05T,-0.30901699437494773,-0.9510565162951535,0.49999999999999994,-0.8660254037844387
2021-05-31,24.3,30.1,0.0,13.0,1005.7,72,9.0,05T,-0.39073112848927355,-0.9205048534524404,0.49999999999999994,-0.8660254037844387
2021-06-01,24.3,30.7,0.0,11.8,1006.0,70,11.0,05T,-0.32556815445715676,-0.9455185755993167,1.2246467991473532e-16,-1.0
2021-06-02,24.6,31.3,0.5,10.5,1006.0,69,11.0,05T,-0.32556815445715676,-0.9455185755993167,1.2246467991473532e-16,-1.0
2021-06-03,24.8,31.6,0.0,11.4,1006.7,69,10.0,05T,-0.2419218955996675,-0.9702957262759965,1.2246467991473532e-16,-1.0
2021-06-04,24.6,31.9,2.0,12.3,1006.6,68,10.0,05T,-0.5591929034707467,-0.8290375725550417,1.2246467991473532e-16,-1.0
2021-06-05,24.6,31.0,6.1,12.1,1006.6,70,10.0,05T,-0.743144825477394,-0.6691306063588585,1.2246467991473532e-16,-1.0
2021-06-06,23.6,29.9,5.8,12.9,1006.1,70,10.0,05T,-0.7660444431189779,-0.6427876096865395,1.2246467991473532e-16,-1.0
2021-06-07,23.0,30.2,0.2,14.0,1006.0,66,7.0,05T,-0.7660444431189779,-0.6427876096865395,1.2246467991473532e-16,-1.0
2021-06-08,22.9,30.4,0.0,15.4,1006.2,65,7.0,05T,-0.6560590289905074,-0.7547095802227719,1.2246467991473532e-16,-1.0
2021-06-09,23.6,28.9,2.2,12.9,1006.2,74,6.0,05T,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0
2021-06-10,24.3,27.8,10.1,10.6,1005.5,81,7.0,05T,-0.5735764363510458,-0.819152044288992,1.2246467991473532e-16,-1.0
2021-06-11,23.8,28.7,0.6,9.9,1004.8,76,12.0,05T,-0.7547095802227717,-0.6560590289905077,1.2246467991473532e-16,-1.0
2021-06-12,23.2,29.0,1.0,9.8,1005.7,72,16.0,05T,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2021-06-13,24.0,28.0,2.1,9.2,1006.2,79,12.0,05T,-0.6691306063588582,-0.7431448254773942,1.2246467991473532e-16,-1.0
2021-06-14,23.8,28.9,1.3,12.1,1006.4,75,9.0,05T,-0.5000000000000001,-0.8660254037844386,1.2246467991473532e-16,-1.0
2021-06-15,24.2,27.6,6.0,9.5,1006.5,82,9.0,05T,-0.35836794954530043,-0.9335804264972017,1.2246467991473532e-16,-1.0
2021-06-16,24.3,28.5,3.3,11.1,1007.5,79,5.0,05T,-0.46947156278589086,-0.8829475928589269,1.2246467991473532e-16,-1.0
2021-06-17,23.8,28.8,1.4,9.5,1008.8,75,11.0,05T,-0.45399049973954625,-0.8910065241883681,1.2246467991473532e-16,-1.0
2021-06-18,23.9,29.7,1.4,10.2,1009.5,73,9.0,05T,-0.5735764363510458,-0.819152044288992,1.2246467991473532e-16,-1.0
2021-06-19,23.7,30.4,0.9,11.3,1008.5,70,9.0,05T,-0.8090169943749473,-0.5877852522924732,1.2246467991473532e-16,-1.0
2021-06-20,23.6,30.4,2.6,12.9,1007.1,69,10.0,05T,-0.8290375725550414,-0.5591929034707472,1.2246467991473532e-16,-1.0
2021-06-21,23.4,30.0,9.1,12.8,1006.3,69,17.0,05T,-0.7880107536067221,-0.6156614753256581,1.2246467991473532e-16,-1.0
2021-06-22,23.1,29.7,2.2,11.5,1007.3,68,22.0,05T,-0.8090169943749473,-0.5877852522924732,1.2246467991473532e-16,-1.0
2021-06-23,23.0,29.8,5.2,11.9,1008.2,68,16.0,05T,-0.8191520442889916,-0.5735764363510464,1.2246467991473532e-16,-1.0
2021-06-24,22.6,29.7,1.6,12.9,1006.7,66,10.0,05T,-0.913545457642601,-0.4067366430758001,1.2246467991473532e-16,-1.0
2021-06-25,22.9,29.8,5.0,12.0,1005.8,68,15.0,05T,-0.7313537016191701,-0.6819983600624989,1.2246467991473532e-16,-1.0
2021-06-26,23.9,29.8,0.3,13.3,1006.7,72,11.0,05T,-0.30901699437494773,-0.9510565162951535,1.2246467991473532e-16,-1.0
2021-06-27,23.8,30.5,2.5,14.3,1008.3,69,6.0,05T,-0.2419218955996675,-0.9702957262759965,1.2246467991473532e-16,-1.0
2021-06-28,23.9,29.7,7.6,7.8,1008.0,73,9.0,05T,-0.7986355100472928,-0.6018150231520483,1.2246467991473532e-16,-1.0
2021-06-29,24.8,29.1,4.5,9.3,1007.1,79,12.0,05T,-0.4226182617406993,-0.90630778703665,1.2246467991473532e-16,-1.0
2021-06-30,24.3,29.1,7.3,10.3,1006.9,76,15.0,05T,-0.6156614753256578,-0.7880107536067222,1.2246467991473532e-16,-1.0
2021-06-30,24.3,29.1,7.3,10.3,1006.9,76,9.0,05T,-0.6156614753256578,-0.7880107536067222,1.2246467991473532e-16,-1.0
2021-07-01,23.2,29.9,1.9,11.0,1007.0,69,8.0,05T,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388
2021-07-02,23.9,29.8,4.3,9.3,1008.0,73,11.0,05T,-0.374606593415912,-0.9271838545667874,-0.4999999999999997,-0.8660254037844388
2021-07-03,23.3,31.1,0.3,9.7,1006.9,65,8.0,05T,-0.9510565162951535,-0.30901699437494756,-0.4999999999999997,-0.8660254037844388
2021-07-04,23.5,32.1,0.2,11.8,1005.4,63,7.0,05T,-0.9271838545667873,-0.3746065934159123,-0.4999999999999997,-0.8660254037844388
2021-07-05,22.8,31.7,4.3,11.9,1004.4,62,7.0,05T,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388
2021-07-06,24.5,29.4,6.0,10.7,1004.1,76,7.0,05T,-0.601815023152048,-0.798635510047293,-0.4999999999999997,-0.8660254037844388
2021-07-07,24.3,28.6,5.2,9.7,1005.2,78,9.0,05T,-0.8191520442889916,-0.5735764363510464,-0.4999999999999997,-0.8660254037844388
2021-07-08,24.0,28.3,17.6,8.9,1005.3,78,9.0,05T,-0.7986355100472928,-0.6018150231520483,-0.4999999999999997,-0.8660254037844388
2021-07-09,24.4,27.0,17.5,6.7,1004.6,86,9.0,05T,0.40673664307580043,-0.9135454576426008,-0.4999999999999997,-0.8660254037844388
2021-07-10,24.5,26.1,21.3,10.4,1004.7,91,8.0,05T,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388
2021-07-11,24.6,26.4,26.6,11.4,1006.8,90,5.0,05T,0.40673664307580043,-0.9135454576426008,-0.4999999999999997,-0.8660254037844388
2021-07-12,24.5,28.0,3.3,8.2,1008.2,82,6.0,05T,-0.15643446504023073,-0.9876883405951378,-0.4999999999999997,-0.8660254037844388
2021-07-13,24.8,28.1,5.9,4.6,1007.0,83,11.0,05T,-0.25881904510252035,-0.9659258262890684,-0.4999999999999997,-0.8660254037844388
2021-07-14,25.4,27.7,16.1,5.6,1006.1,87,15.0,05T,-0.25881904510252035,-0.9659258262890684,-0.4999999999999997,-0.8660254037844388
2021-07-15,24.1,26.7,17.6,6.5,1007.1,86,9.0,05T,-0.30901699437494773,-0.9510565162951535,-0.4999999999999997,-0.8660254037844388
2021-07-16,24.2,27.2,13.9,8.5,1008.7,84,10.0,05T,-0.17364817766693047,-0.984807753012208,-0.4999999999999997,-0.8660254037844388
2021-07-17,24.4,28.0,8.0,10.1,1007.1,82,10.0,05T,-0.7547095802227717,-0.6560590289905077,-0.4999999999999997,-0.8660254037844388
2021-07-18,24.1,28.1,2.6,12.0,1005.5,79,8.0,05T,-0.8910065241883678,-0.4539904997395469,-0.4999999999999997,-0.8660254037844388
2021-07-19,23.9,27.7,2.2,11.7,1005.8,81,5.0,05T,-0.7071067811865475,-0.7071067811865477,-0.4999999999999997,-0.8660254037844388
2021-07-20,24.1,27.7,7.3,16.6,1006.3,81,5.0,05T,-0.5735764363510458,-0.819152044288992,-0.4999999999999997,-0.8660254037844388
2021-07-21,24.2,28.1,0.4,15.8,1005.9,80,4.0,05T,-0.4226182617406993,-0.90630778703665,-0.4999999999999997,-0.8660254037844388
2021-07-22,24.4,28.5,4.1,15.3,1005.7,79,11.0,05T,-0.4067366430757998,-0.9135454576426011,-0.4999999999999997,-0.8660254037844388
2021-07-23,24.8,28.1,3.0,11.0,1005.8,83,10.0,05T,-0.6156614753256578,-0.7880107536067222,-0.4999999999999997,-0.8660254037844388
2021-07-24,25.1,27.3,10.9,10.8,1005.6,88,13.0,05T,-0.6293203910498376,-0.7771459614569708,-0.4999999999999997,-0.8660254037844388
2021-07-25,24.9,27.2,8.8,10.6,1005.7,88,7.0,05T,-0.5446390350150271,-0.838670567945424,-0.4999999999999997,-0.8660254037844388
2021-07-26,24.6,28.2,1.1,12.2,1005.0,81,9.0,05T,-0.7193398003386509,-0.6946583704589975,-0.4999999999999997,-0.8660254037844388
2021-07-27,24.9,28.0,8.2,10.7,1004.6,83,6.0,05T,-0.5299192642332048,-0.8480480961564261,-0.4999999999999997,-0.8660254037844388
2021-07-28,24.9,28.4,10.2,11.0,1004.5,82,6.0,05T,-0.6691306063588582,-0.7431448254773942,-0.4999999999999997,-0.8660254037844388
2021-07-29,24.7,28.3,5.0,10.8,1005.1,81,8.0,05T,-0.7313537016191701,-0.6819983600624989,-0.4999999999999997,-0.8660254037844388
2021-07-30,24.9,28.6,4.4,11.8,1006.4,81,10.0,05T,-0.7880107536067221,-0.6156614753256581,-0.4999999999999997,-0.8660254037844388
2021-07-31,24.7,28.6,5.3,11.0,1006.5,80,14.0,05T,-0.8090169943749473,-0.5877852522924732,-0.4999999999999997,-0.8660254037844388
2021-08-01,24.2,28.7,1.9,11.8,1005.7,77,11.0,05T,-0.8090169943749473,-0.5877852522924732,-0.8660254037844385,-0.5000000000000004
2021-08-02,23.7,28.7,0.9,10.9,1005.8,75,10.0,05T,-0.8191520442889916,-0.5735764363510464,-0.8660254037844385,-0.5000000000000004
2021-08-03,23.9,28.6,5.0,11.2,1006.4,76,9.0,05T,-0.7986355100472928,-0.6018150231520483,-0.8660254037844385,-0.5000000000000004
2021-08-04,24.1,28.5,4.6,11.6,1006.9,77,11.0,05T,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004
2021-08-05,24.2,28.7,4.7,12.5,1006.4,77,11.0,05T,-0.5446390350150271,-0.838670567945424,-0.8660254037844385,-0.5000000000000004
2021-08-06,24.3,28.4,7.3,10.9,1007.0,79,7.0,05T,-0.5735764363510458,-0.819152044288992,-0.8660254037844385,-0.5000000000000004
2021-08-07,24.4,28.8,4.4,10.4,1008.0,77,7.0,05T,-0.7771459614569711,-0.6293203910498371,-0.8660254037844385,-0.5000000000000004
2021-08-08,24.4,28.9,1.7,10.7,1007.8,78,12.0,05T,-0.882947592858927,-0.46947156278589075,-0.8660254037844385,-0.5000000000000004
2021-08-09,24.6,29.2,1.0,10.8,1006.4,77,10.0,05T,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004
2021-08-10,24.7,29.7,2.1,11.5,1004.6,75,11.0,05T,-0.6427876096865393,-0.766044443118978,-0.8660254037844385,-0.5000000000000004
2021-08-11,25.1,28.6,12.2,11.9,1006.5,82,5.0,05T,-0.20791169081775907,-0.9781476007338057,-0.8660254037844385,-0.5000000000000004
2021-08-12,24.8,28.1,4.4,14.0,1008.7,83,4.0,05T,-0.12186934340514774,-0.992546151641322,-0.8660254037844385,-0.5000000000000004
2021-08-13,24.3,28.3,10.4,11.9,1007.5,79,4.0,05T,-0.45399049973954625,-0.8910065241883681,-0.8660254037844385,-0.5000000000000004
2021-08-14,24.3,27.6,9.4,11.7,1006.2,83,6.0,05T,-0.374606593415912,-0.9271838545667874,-0.8660254037844385,-0.5000000000000004
2021-08-15,24.7,26.8,10.2,13.3,1008.1,88,5.0,05T,-0.22495105434386498,-0.9743700647852352,-0.8660254037844385,-0.5000000000000004
2021-08-16,23.9,26.9,12.5,10.1,1011.2,84,4.0,05T,-0.17364817766693047,-0.984807753012208,-0.8660254037844385,-0.5000000000000004
2021-08-17,24.3,28.4,0.4,5.5,1010.3,80,14.0,05T,-0.39073112848927355,-0.9205048534524404,-0.8660254037844385,-0.5000000000000004
2021-08-18,24.1,29.1,0.1,7.7,1008.2,76,9.0,05T,-0.913545457642601,-0.4067366430758001,-0.8660254037844385,-0.5000000000000004
2021-08-19,24.0,28.7,2.7,6.4,1007.2,76,10.0,05T,-0.5446390350150271,-0.838670567945424,-0.8660254037844385,-0.5000000000000004
2021-08-20,24.7,28.9,9.0,5.9,1007.9,79,14.0,05T,-0.017452406437283192,-0.9998476951563913,-0.8660254037844385,-0.5000000000000004
2021-08-21,24.5,28.1,6.9,7.1,1008.7,81,11.0,05T,0.12186934340514755,-0.992546151641322,-0.8660254037844385,-0.5000000000000004
2021-08-22,24.9,28.4,8.8,8.7,1007.8,82,9.0,05T,-0.2923717047227364,-0.9563047559630355,-0.8660254037844385,-0.5000000000000004
2021-08-23,24.3,28.6,4.3,10.5,1006.6,78,9.0,05T,-0.7193398003386509,-0.6946583704589975,-0.8660254037844385,-0.5000000000000004
2021-08-24,24.2,28.5,10.1,10.0,1005.4,78,7.0,05T,-0.6946583704589973,-0.7193398003386511,-0.8660254037844385,-0.5000000000000004
2021-08-25,24.6,27.4,35.0,7.8,1005.2,85,8.0,05T,-0.13917310096006552,-0.9902680687415703,-0.8660254037844385,-0.5000000000000004
2021-08-26,24.4,26.6,10.4,8.1,1005.8,88,6.0,05T,0.06975647374412552,-0.9975640502598242,-0.8660254037844385,-0.5000000000000004
2021-08-27,24.0,25.8,15.4,6.7,1006.4,90,8.0,05T,-0.15643446504023073,-0.9876883405951378,-0.8660254037844385,-0.5000000000000004
2021-08-28,23.8,26.3,3.3,8.1,1006.6,86,7.0,05T,0.19080899537654497,-0.981627183447664,-0.8660254037844385,-0.5000000000000004
2021-08-29,23.8,26.2,12.1,7.7,1007.0,87,4.0,05T,0.24192189559966773,-0.9702957262759965,-0.8660254037844385,-0.5000000000000004
2021-08-30,24.6,27.3,7.3,4.5,1007.7,86,7.0,05T,0.6018150231520482,-0.7986355100472929,-0.8660254037844385,-0.5000000000000004
2021-08-31,24.9,27.4,13.5,4.8,1008.2,87,12.0,05T,-0.6691306063588582,-0.7431448254773942,-0.8660254037844385,-0.5000000000000004
2021-09-01,24.4,26.7,9.9,3.9,1008.0,88,18.0,05T,-0.6560590289905074,-0.7547095802227719,-1.0,-1.8369701987210297e-16
2021-09-02,24.4,27.0,8.7,5.8,1007.2,86,12.0,05T,-0.45399049973954625,-0.8910065241883681,-1.0,-1.8369701987210297e-16
2021-09-03,24.0,26.9,6.3,8.1,1006.9,84,7.0,05T,-0.7071067811865475,-0.7071067811865477,-1.0,-1.8369701987210297e-16
2021-09-04,23.7,27.3,5.0,9.6,1007.2,81,8.0,05T,-0.6560590289905074,-0.7547095802227719,-1.0,-1.8369701987210297e-16
2021-09-05,24.0,26.6,14.0,6.1,1008.1,86,11.0,05T,-0.7313537016191701,-0.6819983600624989,-1.0,-1.8369701987210297e-16
2021-09-06,24.0,27.7,2.6,6.5,1008.6,81,12.0,05T,-0.9702957262759966,0.24192189559966742,-1.0,-1.8369701987210297e-16
2021-09-07,24.3,26.7,29.2,9.5,1007.8,87,13.0,05T,-0.7193398003386517,0.6946583704589966,-1.0,-1.8369701987210297e-16
2021-09-08,24.3,26.0,52.2,6.5,1005.5,91,10.0,05T,-0.6691306063588581,0.7431448254773942,-1.0,-1.8369701987210297e-16
2021-09-09,24.4,26.4,15.5,9.0,1005.3,89,8.0,05T,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16
2021-09-10,24.5,26.8,14.6,6.8,1007.0,88,6.0,05T,-0.2923717047227364,-0.9563047559630355,-1.0,-1.8369701987210297e-16
2021-09-11,24.3,27.0,8.0,8.5,1007.5,86,8.0,05T,-0.961261695938319,-0.2756373558169989,-1.0,-1.8369701987210297e-16
2021-09-12,23.3,27.7,0.0,13.3,1005.6,77,10.0,05T,-0.9998476951563913,0.01745240643728313,-1.0,-1.8369701987210297e-16
2021-09-13,23.5,28.5,0.8,12.9,1005.8,75,9.0,05T,-0.992546151641322,0.12186934340514768,-1.0,-1.8369701987210297e-16
2021-09-14,24.0,27.7,8.7,10.5,1006.8,80,12.0,05T,-0.9961946980917455,0.08715574274765789,-1.0,-1.8369701987210297e-16
2021-09-15,24.5,26.3,21.0,7.2,1007.9,90,10.0,05T,0.32556815445715703,-0.9455185755993167,-1.0,-1.8369701987210297e-16
2021-09-16,24.2,26.8,10.1,10.6,1008.1,86,6.0,05T,0.05233595624294381,-0.9986295347545738,-1.0,-1.8369701987210297e-16
2021-09-17,24.1,27.8,2.0,9.9,1008.4,81,6.0,05T,-0.0348994967025009,-0.9993908270190958,-1.0,-1.8369701987210297e-16
2021-09-18,24.7,28.0,0.8,6.2,1008.5,83,13.0,05T,0.10452846326765373,-0.9945218953682733,-1.0,-1.8369701987210297e-16
2021-09-19,24.9,27.3,1.9,5.2,1008.5,87,12.0,05T,-0.7660444431189781,0.6427876096865393,-1.0,-1.8369701987210297e-16
2021-09-20,24.5,26.4,31.9,5.8,1007.2,90,15.0,05T,-0.8090169943749473,-0.5877852522924732,-1.0,-1.8369701987210297e-16
2021-09-21,24.0,26.0,25.6,8.9,1005.9,89,8.0,05T,-0.13917310096006552,-0.9902680687415703,-1.0,-1.8369701987210297e-16
2021-09-22,24.3,26.4,18.3,7.8,1005.8,88,5.0,05T,-0.15643446504023073,-0.9876883405951378,-1.0,-1.8369701987210297e-16
2021-09-23,24.4,26.9,18.9,6.2,1007.4,87,9.0,05T,-0.5000000000000001,-0.8660254037844386,-1.0,-1.8369701987210297e-16
2021-09-24,24.5,27.2,13.8,8.2,1007.6,86,9.0,05T,-0.992546151641322,0.12186934340514768,-1.0,-1.8369701987210297e-16
2021-09-25,24.4,26.2,15.3,9.3,1006.0,90,11.0,05T,-0.8090169943749473,-0.5877852522924732,-1.0,-1.8369701987210297e-16
2021-09-26,24.3,25.4,31.6,8.6,1006.4,93,5.0,05T,0.4226182617406995,-0.9063077870366499,-1.0,-1.8369701987210297e-16
2021-09-27,23.7,26.6,11.0,4.5,1007.8,85,9.0,05T,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16
2021-09-28,24.4,26.8,9.7,4.8,1008.4,87,17.0,05T,0.573576436351046,0.8191520442889918,-1.0,-1.8369701987210297e-16
2021-09-29,25.5,28.2,4.5,5.3,1007.3,86,31.0,05T,-0.6018150231520483,0.7986355100472928,-1.0,-1.8369701987210297e-16
2021-09-30,25.4,28.2,8.0,4.8,1007.9,85,16.0,05T,-0.22495105434386498,-0.9743700647852352,-1.0,-1.8369701987210297e-16
2021-10-01,25.1,28.5,0.6,8.2,1008.1,82,8.0,05T,-0.052335956242943564,-0.9986295347545738,-0.8660254037844386,0.5000000000000001
2021-10-02,24.7,28.2,5.0,9.5,1008.7,82,8.0,05T,-0.20791169081775907,-0.9781476007338057,-0.8660254037844386,0.5000000000000001
2021-10-03,24.4,27.3,9.6,4.3,1008.1,85,15.0,05T,-0.9271838545667874,0.37460659341591196,-0.8660254037844386,0.5000000000000001
2021-10-04,24.7,27.6,1.2,5.1,1007.3,85,13.0,05T,0.3907311284892737,0.9205048534524404,-0.8660254037844386,0.5000000000000001
2021-10-05,24.1,28.2,0.3,9.2,1006.5,80,18.0,05T,-0.4848096202463369,0.8746197071393959,-0.8660254037844386,0.5000000000000001
2021-10-06,24.7,27.1,29.0,6.3,1005.1,87,12.0,05T,-0.5877852522924734,0.8090169943749473,-0.8660254037844386,0.5000000000000001
2021-10-07,24.5,27.1,9.5,5.2,1004.3,86,20.0,05T,-0.8746197071393961,0.4848096202463365,-0.8660254037844386,0.5000000000000001
2021-10-08,25.0,27.5,0.3,6.1,1004.4,86,29.0,05T,-0.5735764363510458,-0.819152044288992,-0.8660254037844386,0.5000000000000001
2021-10-09,24.3,27.6,1.1,7.9,1004.9,83,7.0,05T,-0.32556815445715676,-0.9455185755993167,-0.8660254037844386,0.5000000000000001
2021-10-10,24.6,28.3,2.7,10.1,1004.2,81,6.0,05T,-0.6560590289905074,-0.7547095802227719,-0.8660254037844386,0.5000000000000001
2021-10-11,25.0,28.1,11.1,9.3,1003.6,84,6.0,05T,-0.46947156278589086,-0.8829475928589269,-0.8660254037844386,0.5000000000000001
2021-10-12,25.1,27.4,24.0,8.9,1004.0,87,7.0,05T,-0.30901699437494773,-0.9510565162951535,-0.8660254037844386,0.5000000000000001
2021-10-13,24.8,27.1,6.3,6.1,1003.5,88,6.0,05T,-0.8090169943749473,-0.5877852522924732,-0.8660254037844386,0.5000000000000001
2021-10-14,24.5,27.1,17.0,7.9,1003.3,86,8.0,05T,-0.8191520442889916,-0.5735764363510464,-0.8660254037844386,0.5000000000000001
