date,pm,location,temp,dew_point,humidity,pressure,wind_speed,precipitation,wind_dir_sin,wind_dir_cos,month,month_sin,month_cos
2023-01-09,82.25,KPS,26.5,18.3,62,1013.0,6.2,0.0,0.224951054343865,0.9743700647852352,1,0.49999999999999994,0.8660254037844387
2023-01-09,97.08333333333331,DN,26.5,18.8,64,1012.9,5.3,0.0,0.05233595624294383,0.9986295347545738,1,0.49999999999999994,0.8660254037844387
2023-01-09,155.66666666666666,BN,27.1,18.5,61,1012.6,4.9,0.0,0.32556815445715664,0.9455185755993168,1,0.49999999999999994,0.8660254037844387
2023-01-10,80.91666666666667,KPS,27.2,20.6,68,1011.5,4.8,0.0,0.6946583704589973,0.7193398003386512,1,0.49999999999999994,0.8660254037844387
2023-01-10,155.79166666666666,BN,27.2,21.0,69,1011.6,6.2,0.0,0.9455185755993167,0.32556815445715676,1,0.49999999999999994,0.8660254037844387
2023-01-10,94.70833333333331,DN,27.1,20.6,69,1011.5,4.4,0.1,0.6427876096865393,0.766044443118978,1,0.49999999999999994,0.8660254037844387
2023-01-11,102.625,BN,25.5,22.4,84,1010.9,6.3,2.6,0.9781476007338056,0.20791169081775945,1,0.49999999999999994,0.8660254037844387
2023-01-11,124.41666666666669,KPS,25.7,22.4,83,1011.0,4.4,1.4,0.9563047559630354,0.29237170472273677,1,0.49999999999999994,0.8660254037844387
2023-01-11,151.29166666666666,DN,26.0,22.4,81,1010.9,4.8,0.7,0.898794046299167,0.43837114678907746,1,0.49999999999999994,0.8660254037844387
2023-01-12,60.5,BN,26.1,22.5,82,1010.3,4.3,0.2,0.7986355100472927,-0.6018150231520484,1,0.49999999999999994,0.8660254037844387
2023-01-12,130.79166666666666,KPS,26.6,21.7,77,1010.2,3.7,0.1,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387
2023-01-12,151.83333333333334,DN,26.6,22.3,80,1010.2,4.8,0.1,0.9702957262759965,-0.24192189559966779,1,0.49999999999999994,0.8660254037844387
2023-01-13,100.79166666666669,BN,27.2,23.4,82,1010.8,5.0,0.0,-0.06975647374412483,-0.9975640502598243,1,0.49999999999999994,0.8660254037844387
2023-01-13,148.16666666666666,KPS,27.5,22.3,76,1010.6,3.8,0.0,0.15643446504023098,-0.9876883405951377,1,0.49999999999999994,0.8660254037844387
2023-01-13,131.58333333333334,DN,27.3,23.1,79,1010.7,6.2,0.0,0.4226182617406995,-0.9063077870366499,1,0.49999999999999994,0.8660254037844387
2023-01-14,107.04166666666669,BN,27.3,23.7,82,1009.5,5.9,0.0,-0.2923717047227364,-0.9563047559630355,1,0.49999999999999994,0.8660254037844387
